git_state,file,canonical_url,indexable,in_local_sitemap,production_state,release_action
M,fr/dry-red-chilli-exporter.html,https://jftagro.com/fr/dry-red-chilli-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/europe-trade.html,https://jftagro.com/fr/europe-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
??,fr/export-documentation.html,https://jftagro.com/fr/export-documentation.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/faq.html,https://jftagro.com/fr/faq.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/fennel-seeds-sounff-exporter.html,https://jftagro.com/fr/fennel-seeds-sounff-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/fenugreek-seeds-methi-exporter.html,https://jftagro.com/fr/fenugreek-seeds-methi-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/galangal-root-exporter.html,https://jftagro.com/fr/galangal-root-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/green-cardamom-exporter.html,https://jftagro.com/fr/green-cardamom-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/green-millet-bajra-exporter.html,https://jftagro.com/fr/green-millet-bajra-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/green-mung-beans-exporter.html,https://jftagro.com/fr/green-mung-beans-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/grey-millet-exporter.html,https://jftagro.com/fr/grey-millet-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/groundnut-oil-cake-exporter.html,https://jftagro.com/fr/groundnut-oil-cake-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/groundnuts-peanuts-exporter.html,https://jftagro.com/fr/groundnuts-peanuts-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/henna-leaves-exporter.html,https://jftagro.com/fr/henna-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/henna-powder-exporter.html,https://jftagro.com/fr/henna-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/indian-raisins-kishmish-exporter.html,https://jftagro.com/fr/indian-raisins-kishmish-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/infrastructure.html,https://jftagro.com/fr/infrastructure.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/maida-refined-wheat-flour-exporter.html,https://jftagro.com/fr/maida-refined-wheat-flour-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/maize-grits-exporter.html,https://jftagro.com/fr/maize-grits-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/milling-wheat-exporter.html,https://jftagro.com/fr/milling-wheat-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/moringa-leaves-exporter.html,https://jftagro.com/fr/moringa-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/moringa-powder-exporter.html,https://jftagro.com/fr/moringa-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/mustard-seeds-powder-exporter.html,https://jftagro.com/fr/mustard-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/packing-calculator.html,https://jftagro.com/fr/packing-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/port-transit-calculator.html,https://jftagro.com/fr/port-transit-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/pr-11-rice-exporter.html,https://jftagro.com/fr/pr-11-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/products.html,https://jftagro.com/fr/products.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/psyllium-husk-exporter.html,https://jftagro.com/fr/psyllium-husk-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/quality-control.html,https://jftagro.com/fr/quality-control.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/quote-calculator.html,https://jftagro.com/fr/quote-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/red-millet-exporter.html,https://jftagro.com/fr/red-millet-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/safflower-seeds-exporter.html,https://jftagro.com/fr/safflower-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/samba-rice-exporter.html,https://jftagro.com/fr/samba-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/sample-request.html,https://jftagro.com/fr/sample-request.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/semolina-sooji-rava-exporter.html,https://jftagro.com/fr/semolina-sooji-rava-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/senna-leaves-exporter.html,https://jftagro.com/fr/senna-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/senna-pods-exporter.html,https://jftagro.com/fr/senna-pods-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/sesame-seeds-naturalhulled-exporter.html,https://jftagro.com/fr/sesame-seeds-naturalhulled-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/shipment-tracker.html,https://jftagro.com/fr/shipment-tracker.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/soya-bean-exporter.html,https://jftagro.com/fr/soya-bean-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/soybean-meal-doc-exporter.html,https://jftagro.com/fr/soybean-meal-doc-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/sugar-s30-supplier.html,https://jftagro.com/fr/sugar-s30-supplier.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/sunflower-seeds-exporter.html,https://jftagro.com/fr/sunflower-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/sunflower-seeds-in-shell-exporter.html,https://jftagro.com/fr/sunflower-seeds-in-shell-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/tamarind-exporter.html,https://jftagro.com/fr/tamarind-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/toor-dal-split-pigeon-pea-exporter.html,https://jftagro.com/fr/toor-dal-split-pigeon-pea-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/turmeric-finger-exporter.html,https://jftagro.com/fr/turmeric-finger-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/uae-trade.html,https://jftagro.com/fr/uae-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/whatsapp-catalog.html,https://jftagro.com/fr/whatsapp-catalog.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/wheat-flour-chakki-fresh-atta-exporter.html,https://jftagro.com/fr/wheat-flour-chakki-fresh-atta-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/wheat-grass-powder-exporter.html,https://jftagro.com/fr/wheat-grass-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/white-sorghum-jowar-exporter.html,https://jftagro.com/fr/white-sorghum-jowar-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/whole-nutmeg-powder-exporter.html,https://jftagro.com/fr/whole-nutmeg-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/yellow-maize-corn-exporter.html,https://jftagro.com/fr/yellow-maize-corn-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,fr/yellow-peas-matar-exporter.html,https://jftagro.com/fr/yellow-peas-matar-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,galangal-root-exporter.html,https://jftagro.com/galangal-root-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,green-cardamom-exporter.html,https://jftagro.com/green-cardamom-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,green-millet-bajra-exporter.html,https://jftagro.com/green-millet-bajra-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,green-mung-beans-exporter.html,https://jftagro.com/green-mung-beans-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,grey-millet-exporter.html,https://jftagro.com/grey-millet-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,groundnut-oil-cake-exporter.html,https://jftagro.com/groundnut-oil-cake-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,groundnuts-peanuts-exporter.html,https://jftagro.com/groundnuts-peanuts-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,henna-leaves-exporter.html,https://jftagro.com/henna-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,henna-powder-exporter.html,https://jftagro.com/henna-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/index.html,https://jftagro.com/id/,yes,yes,changed_existing_url,crawl_after_deploy
M,id/10-parboiled-rice-ir-64-exporter.html,https://jftagro.com/id/10-parboiled-rice-ir-64-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/100-broken-rice-exporter.html,https://jftagro.com/id/100-broken-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1121-basmati-rice-exporter.html,https://jftagro.com/id/1121-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1121-raw-basmati-rice-exporter.html,https://jftagro.com/id/1121-raw-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1121-steam-basmati-rice-exporter.html,https://jftagro.com/id/1121-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1121-white-sella-basmati-exporter.html,https://jftagro.com/id/1121-white-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1401-golden-sella-basmati-exporter.html,https://jftagro.com/id/1401-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1401-sella-basmati-rice-exporter.html,https://jftagro.com/id/1401-sella-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1401-steam-basmati-rice-exporter.html,https://jftagro.com/id/1401-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1509-golden-sella-basmati-exporter.html,https://jftagro.com/id/1509-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1509-steam-basmati-rice-exporter.html,https://jftagro.com/id/1509-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1718-golden-sella-basmati-exporter.html,https://jftagro.com/id/1718-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/1718-steam-basmati-rice-exporter.html,https://jftagro.com/id/1718-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/25-silky-sortex-short-grain-exporter.html,https://jftagro.com/id/25-silky-sortex-short-grain-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/25-silky-sortex-white-exporter.html,https://jftagro.com/id/25-silky-sortex-white-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/5-parboiled-rice-ir-64-exporter.html,https://jftagro.com/id/5-parboiled-rice-ir-64-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/5-silky-sortex-short-grain-exporter.html,https://jftagro.com/id/5-silky-sortex-short-grain-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/5-silky-sortex-white-exporter.html,https://jftagro.com/id/5-silky-sortex-white-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/about.html,https://jftagro.com/id/about.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/africa-trade.html,https://jftagro.com/id/africa-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/ajwain-seeds-powder-exporter.html,https://jftagro.com/id/ajwain-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/akarkara-root-exporter.html,https://jftagro.com/id/akarkara-root-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/asaliya-seeds-exporter.html,https://jftagro.com/id/asaliya-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/asia-trade.html,https://jftagro.com/id/asia-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/barley-seeds-exporter.html,https://jftagro.com/id/barley-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/basil-seeds-exporter.html,https://jftagro.com/id/basil-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/bay-leaf-exporter.html,https://jftagro.com/id/bay-leaf-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/black-cumin-seeds-nigella-exporter.html,https://jftagro.com/id/black-cumin-seeds-nigella-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/black-himaj-exporter.html,https://jftagro.com/id/black-himaj-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/black-pepper-powder-exporter.html,https://jftagro.com/id/black-pepper-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-apeda-registration-indian-exporter-explained.html,https://jftagro.com/id/blog-apeda-registration-indian-exporter-explained.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-basmati-export-guide.html,https://jftagro.com/id/blog-basmati-export-guide.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-bill-of-lading-explained-importers.html,https://jftagro.com/id/blog-bill-of-lading-explained-importers.html,yes,yes,changed_existing_url,crawl_after_deploy
??,id/blog-certificate-of-analysis-food-imports.html,https://jftagro.com/id/blog-certificate-of-analysis-food-imports.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-cumin-jeera-price-outlook-2026.html,https://jftagro.com/id/blog-cumin-jeera-price-outlook-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
??,id/blog-food-container-loading-inspection-checklist.html,https://jftagro.com/id/blog-food-container-loading-inspection-checklist.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-green-mung-beans-export-india-2026.html,https://jftagro.com/id/blog-green-mung-beans-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-how-to-choose-indian-agro-exporter.html,https://jftagro.com/id/blog-how-to-choose-indian-agro-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-how-to-export-india-to-africa.html,https://jftagro.com/id/blog-how-to-export-india-to-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-how-to-import-rice-nigeria-west-africa.html,https://jftagro.com/id/blog-how-to-import-rice-nigeria-west-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-how-to-read-proforma-invoice-india-export.html,https://jftagro.com/id/blog-how-to-read-proforma-invoice-india-export.html,yes,yes,changed_existing_url,crawl_after_deploy
??,id/blog-how-to-write-agro-commodity-purchase-specification.html,https://jftagro.com/id/blog-how-to-write-agro-commodity-purchase-specification.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-import-duty-indian-rice-by-country.html,https://jftagro.com/id/blog-import-duty-indian-rice-by-country.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-import-indian-agro-kenya-east-africa.html,https://jftagro.com/id/blog-import-indian-agro-kenya-east-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-india-rice-export-sri-lanka-bangladesh.html,https://jftagro.com/id/blog-india-rice-export-sri-lanka-bangladesh.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-india-vs-thailand-rice-comparison.html,https://jftagro.com/id/blog-india-vs-thailand-rice-comparison.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-ir64-export.html,https://jftagro.com/id/blog-ir64-export.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-letter-of-credit-food-imports-india.html,https://jftagro.com/id/blog-letter-of-credit-food-imports-india.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-psyllium-husk-export-india-2026.html,https://jftagro.com/id/blog-psyllium-husk-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-red-chilli-teja-export-india-2026.html,https://jftagro.com/id/blog-red-chilli-teja-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-sgs-inspection-indian-agro-exports.html,https://jftagro.com/id/blog-sgs-inspection-indian-agro-exports.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-top-indian-agro-commodities-import-2026.html,https://jftagro.com/id/blog-top-indian-agro-commodities-import-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-turmeric-finger-export-india-2026.html,https://jftagro.com/id/blog-turmeric-finger-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog-turmeric-market-outlook-2026.html,https://jftagro.com/id/blog-turmeric-market-outlook-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/blog.html,https://jftagro.com/id/blog.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/buckwheat-exporter.html,https://jftagro.com/id/buckwheat-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
??,id/buyer-security.html,https://jftagro.com/id/buyer-security.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/cassia-tora-meal-exporter.html,https://jftagro.com/id/cassia-tora-meal-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/cassia-tora-seeds-exporter.html,https://jftagro.com/id/cassia-tora-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/celery-seeds-powder-exporter.html,https://jftagro.com/id/celery-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/certificates.html,https://jftagro.com/id/certificates.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/chickpeas-kabuli-exporter.html,https://jftagro.com/id/chickpeas-kabuli-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/contact.html,https://jftagro.com/id/contact.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/coriander-seeds-exporter.html,https://jftagro.com/id/coriander-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/corn-flour-maize-flour-exporter.html,https://jftagro.com/id/corn-flour-maize-flour-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/corn-gluten-meal-exporter.html,https://jftagro.com/id/corn-gluten-meal-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/corn-starch-exporter.html,https://jftagro.com/id/corn-starch-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/cotton-seed-oil-cake-exporter.html,https://jftagro.com/id/cotton-seed-oil-cake-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/cumin-seeds-jeera-exporter.html,https://jftagro.com/id/cumin-seeds-jeera-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/curry-powder-exporter.html,https://jftagro.com/id/curry-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/deoiled-rice-bran-dorb-exporter.html,https://jftagro.com/id/deoiled-rice-bran-dorb-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/dill-seeds-powder-exporter.html,https://jftagro.com/id/dill-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/dry-ginger-powder-exporter.html,https://jftagro.com/id/dry-ginger-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/dry-red-chilli-exporter.html,https://jftagro.com/id/dry-red-chilli-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/europe-trade.html,https://jftagro.com/id/europe-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
??,id/export-documentation.html,https://jftagro.com/id/export-documentation.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/faq.html,https://jftagro.com/id/faq.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/fennel-seeds-sounff-exporter.html,https://jftagro.com/id/fennel-seeds-sounff-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/fenugreek-seeds-methi-exporter.html,https://jftagro.com/id/fenugreek-seeds-methi-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/galangal-root-exporter.html,https://jftagro.com/id/galangal-root-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/green-cardamom-exporter.html,https://jftagro.com/id/green-cardamom-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/green-millet-bajra-exporter.html,https://jftagro.com/id/green-millet-bajra-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/green-mung-beans-exporter.html,https://jftagro.com/id/green-mung-beans-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/grey-millet-exporter.html,https://jftagro.com/id/grey-millet-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/groundnut-oil-cake-exporter.html,https://jftagro.com/id/groundnut-oil-cake-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/groundnuts-peanuts-exporter.html,https://jftagro.com/id/groundnuts-peanuts-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/henna-leaves-exporter.html,https://jftagro.com/id/henna-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/henna-powder-exporter.html,https://jftagro.com/id/henna-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/indian-raisins-kishmish-exporter.html,https://jftagro.com/id/indian-raisins-kishmish-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/infrastructure.html,https://jftagro.com/id/infrastructure.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/maida-refined-wheat-flour-exporter.html,https://jftagro.com/id/maida-refined-wheat-flour-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/maize-grits-exporter.html,https://jftagro.com/id/maize-grits-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/milling-wheat-exporter.html,https://jftagro.com/id/milling-wheat-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/moringa-leaves-exporter.html,https://jftagro.com/id/moringa-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/moringa-powder-exporter.html,https://jftagro.com/id/moringa-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/mustard-seeds-powder-exporter.html,https://jftagro.com/id/mustard-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/packing-calculator.html,https://jftagro.com/id/packing-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/port-transit-calculator.html,https://jftagro.com/id/port-transit-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/pr-11-rice-exporter.html,https://jftagro.com/id/pr-11-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/products.html,https://jftagro.com/id/products.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/psyllium-husk-exporter.html,https://jftagro.com/id/psyllium-husk-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/quality-control.html,https://jftagro.com/id/quality-control.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/quote-calculator.html,https://jftagro.com/id/quote-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/red-millet-exporter.html,https://jftagro.com/id/red-millet-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/safflower-seeds-exporter.html,https://jftagro.com/id/safflower-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/samba-rice-exporter.html,https://jftagro.com/id/samba-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/sample-request.html,https://jftagro.com/id/sample-request.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/semolina-sooji-rava-exporter.html,https://jftagro.com/id/semolina-sooji-rava-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/senna-leaves-exporter.html,https://jftagro.com/id/senna-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/senna-pods-exporter.html,https://jftagro.com/id/senna-pods-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/sesame-seeds-naturalhulled-exporter.html,https://jftagro.com/id/sesame-seeds-naturalhulled-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/shipment-tracker.html,https://jftagro.com/id/shipment-tracker.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/soya-bean-exporter.html,https://jftagro.com/id/soya-bean-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/soybean-meal-doc-exporter.html,https://jftagro.com/id/soybean-meal-doc-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/sugar-s30-supplier.html,https://jftagro.com/id/sugar-s30-supplier.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/sunflower-seeds-exporter.html,https://jftagro.com/id/sunflower-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/sunflower-seeds-in-shell-exporter.html,https://jftagro.com/id/sunflower-seeds-in-shell-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/tamarind-exporter.html,https://jftagro.com/id/tamarind-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/toor-dal-split-pigeon-pea-exporter.html,https://jftagro.com/id/toor-dal-split-pigeon-pea-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/turmeric-finger-exporter.html,https://jftagro.com/id/turmeric-finger-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/uae-trade.html,https://jftagro.com/id/uae-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/whatsapp-catalog.html,https://jftagro.com/id/whatsapp-catalog.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/wheat-flour-chakki-fresh-atta-exporter.html,https://jftagro.com/id/wheat-flour-chakki-fresh-atta-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/wheat-grass-powder-exporter.html,https://jftagro.com/id/wheat-grass-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/white-sorghum-jowar-exporter.html,https://jftagro.com/id/white-sorghum-jowar-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/whole-nutmeg-powder-exporter.html,https://jftagro.com/id/whole-nutmeg-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/yellow-maize-corn-exporter.html,https://jftagro.com/id/yellow-maize-corn-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,id/yellow-peas-matar-exporter.html,https://jftagro.com/id/yellow-peas-matar-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
??,india-agricultural-export-market-data-sources.html,https://jftagro.com/india-agricultural-export-market-data-sources.html,yes,yes,changed_existing_url,crawl_after_deploy
M,indian-raisins-kishmish-exporter.html,https://jftagro.com/indian-raisins-kishmish-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,infrastructure.html,https://jftagro.com/infrastructure.html,yes,yes,changed_existing_url,crawl_after_deploy
M,legal.html,https://jftagro.com/legal.html,yes,yes,changed_existing_url,crawl_after_deploy
??,logistics/mundra-rice-exports/index.html,https://jftagro.com/logistics/mundra-rice-exports/,yes,yes,changed_existing_url,crawl_after_deploy
??,logistics/nhava-sheva-agro-exports/index.html,https://jftagro.com/logistics/nhava-sheva-agro-exports/,yes,yes,changed_existing_url,crawl_after_deploy
M,maida-refined-wheat-flour-exporter.html,https://jftagro.com/maida-refined-wheat-flour-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,maize-grits-exporter.html,https://jftagro.com/maize-grits-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,milling-wheat-exporter.html,https://jftagro.com/milling-wheat-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
